SF,FQ,BW,CR,TP,IH,HS,PL,CL,RT,count,reward
8,861,125,8,11,0,200,25,100,1,1,0.2894
6,881,500,8,17,1,200,82,120,1,1,0.2892
6,873,125,8,7,1,200,20,80,1,1,0.2891
9,862,125,8,14,0,200,13,120,1,1,0.2888
10,877,500,6,5,0,200,21,80,1,1,0.2886
9,889,500,8,13,0,200,36,100,1,1,0.2886
7,885,500,8,8,0,200,95,100,1,1,0.2885
9,861,125,7,10,0,200,26,100,1,1,0.2885
8,867,125,6,5,0,200,97,80,1,1,0.2884
9,888,250,5,9,0,200,98,100,1,1,0.2884
7,866,500,5,3,0,200,67,80,1,1,0.2881
8,883,500,6,15,0,200,81,120,1,1,0.2880
7,870,500,8,10,0,200,86,100,1,1,0.2879
9,888,125,5,15,0,200,98,120,1,1,0.2877
9,861,125,8,5,0,200,95,80,1,1,0.2876
10,871,250,8,16,0,200,40,120,1,1,0.2874
9,888,500,7,4,0,200,25,80,1,1,0.2874
11,874,250,7,8,0,200,16,100,1,1,0.2873
6,879,500,6,17,1,200,96,120,1,1,0.2873
6,868,125,6,14,1,200,25,120,1,1,0.2873
8,884,500,8,14,0,200,67,120,1,1,0.2871
6,872,125,6,4,1,200,35,80,1,1,0.2871
9,882,125,7,10,0,200,44,100,1,1,0.2870
12,881,250,7,4,0,200,8,80,1,1,0.2865
9,873,500,5,17,0,200,24,120,1,1,0.2861
10,873,125,5,5,0,200,60,80,1,1,0.2860
9,872,500,5,8,0,200,55,100,1,1,0.2859
8,878,500,7,11,0,200,74,100,1,1,0.2858
9,868,250,8,20,0,200,36,140,1,1,0.2854
7,873,500,5,20,0,200,84,140,1,1,0.2852
11,869,250,8,5,0,200,45,80,1,1,0.2851
7,863,125,7,14,0,200,7,120,1,1,0.2850
7,860,125,5,7,0,200,97,80,1,1,0.2847
7,870,500,7,15,0,200,90,120,1,1,0.2844
8,884,500,6,2,0,200,50,80,1,1,0.2844
7,886,500,8,14,0,200,80,120,1,1,0.2842
6,872,125,8,9,1,200,19,100,1,1,0.2842
9,861,500,8,16,0,200,11,120,1,1,0.2840
9,876,500,8,16,0,200,40,120,1,1,0.2840
7,871,500,5,5,0,200,36,80,1,1,0.2838
8,871,125,8,12,0,200,100,100,1,1,0.2833
9,884,250,5,4,0,200,79,80,1,1,0.2833
8,882,500,8,12,0,200,96,100,1,1,0.2831
7,867,125,7,8,0,200,80,100,1,1,0.2830
10,882,500,7,13,0,200,23,100,1,1,0.2826
10,861,250,7,9,0,200,78,100,1,1,0.2826
8,860,500,6,15,0,200,98,120,1,1,0.2826
10,881,250,8,10,0,200,93,100,1,1,0.2825
7,867,125,5,5,0,200,98,80,1,1,0.2822
7,886,500,5,3,0,200,82,80,1,1,0.2822
10,888,250,6,5,0,200,41,80,1,1,0.2820
7,862,500,6,16,0,200,73,120,1,1,0.2817
8,863,500,6,11,0,200,60,100,1,1,0.2814
7,888,500,8,10,0,200,75,100,1,1,0.2812
8,886,500,7,17,0,200,57,120,1,1,0.2811
6,870,250,6,8,1,200,67,100,1,1,0.2810
8,864,500,6,11,0,200,75,100,1,1,0.2806
9,884,500,6,13,0,200,61,100,1,1,0.2805
10,860,125,7,8,0,200,31,100,1,1,0.2805
11,869,125,5,14,0,200,7,120,1,1,0.2804
10,866,250,6,3,0,200,24,80,1,1,0.2802
7,883,125,7,17,0,200,54,120,1,1,0.2801
7,864,125,8,5,0,200,73,80,1,1,0.2797
8,871,500,7,5,0,200,57,80,1,1,0.2796
10,871,500,7,9,0,200,16,100,1,1,0.2796
9,864,500,8,12,0,200,76,100,1,1,0.2795
8,882,125,7,16,0,200,99,120,1,1,0.2792
8,876,500,7,4,0,200,98,80,1,1,0.2785
7,884,250,7,5,0,200,96,80,1,1,0.2785
7,866,125,8,17,0,200,42,120,1,1,0.2783
9,877,125,5,15,0,200,43,120,1,1,0.2781
10,880,125,7,4,0,200,6,80,1,1,0.2778
10,886,500,5,15,0,200,41,120,1,1,0.2778
11,871,250,6,9,0,200,62,100,1,1,0.2777
