SF,FQ,BW,CR,TP,IH,HS,PL,CL,RT,count,reward
6,887,250,7,5,1,200,74,80,1,1,0.1428
12,886,125,8,20,0,200,13,140,1,1,0.1425
10,860,125,8,3,0,200,49,80,1,1,0.1397
12,886,500,5,20,0,200,13,140,1,1,0.1383
10,866,250,5,5,0,200,51,80,1,1,0.1381
12,873,125,5,6,0,200,6,80,1,1,0.1377
10,879,125,6,7,0,200,63,80,1,1,0.1367
10,874,250,6,8,0,200,51,100,1,1,0.1352
8,887,500,8,4,0,200,73,80,1,1,0.1331
11,884,250,8,10,0,200,25,100,1,1,0.1299
12,860,500,5,15,0,200,14,120,1,1,0.1294
6,879,125,5,5,1,200,99,80,1,1,0.1290
8,878,500,7,5,0,200,11,80,1,1,0.1284
12,886,500,7,20,0,200,13,140,1,1,0.1270
6,861,125,6,4,1,200,82,80,1,1,0.1269
7,877,250,6,3,0,200,93,80,1,1,0.1258
7,864,250,5,4,0,200,82,80,1,1,0.1256
7,871,500,8,3,0,200,87,80,1,1,0.1252
8,867,500,8,8,0,200,57,100,1,1,0.1238
7,867,125,7,3,0,200,86,80,1,1,0.1235
10,874,250,7,7,0,200,25,80,1,1,0.1214
6,868,250,5,7,1,200,100,80,1,1,0.1174
11,872,125,6,3,0,200,15,80,1,1,0.1163
9,889,125,6,4,0,200,76,80,1,1,0.1162
8,885,500,6,8,0,200,84,100,1,1,0.1156
7,872,250,8,6,0,200,99,80,1,1,0.1139
12,874,500,6,12,0,200,56,100,1,1,0.1126
10,870,500,6,7,0,200,81,80,1,1,0.1111
12,886,250,5,10,0,200,55,100,1,1,0.1073
11,879,250,8,3,0,200,30,80,1,1,0.1051
10,867,500,8,8,0,200,55,100,1,1,0.1033
12,889,125,6,17,0,200,50,120,1,1,0.1000
11,876,125,7,10,0,200,72,100,1,1,0.0998
11,883,500,6,7,0,200,91,80,1,1,0.0932
11,889,250,7,5,0,200,16,80,1,1,0.0906
12,883,125,5,12,0,200,72,100,1,1,0.0898
12,886,250,5,7,0,200,40,80,1,1,0.0897
11,865,500,8,2,0,200,21,80,1,1,0.0780
12,873,500,7,2,0,200,59,80,1,1,0.0639
12,873,125,8,15,0,200,68,120,1,1,0.0562
12,878,500,8,6,0,200,91,80,1,1,0.0538
