SF,FQ,BW,CR,TP,IH,HS,PL,CL,RT,count,reward
8,863,125,5,13,0,200,23,100,1,1,0.2918
11,870,250,8,7,0,200,30,80,1,1,0.2917
9,887,500,6,16,0,200,20,120,1,1,0.2915
8,877,500,5,10,0,200,31,100,1,1,0.2914
7,864,125,8,16,0,200,15,120,1,1,0.2913
9,865,125,8,15,0,200,48,120,1,1,0.2912
8,874,125,5,15,0,200,81,120,1,1,0.2911
8,869,125,5,10,0,200,65,100,1,1,0.2911
9,889,500,6,14,0,200,14,120,1,1,0.2910
7,890,250,5,20,0,200,91,140,1,1,0.2907
7,871,500,5,13,0,200,76,100,1,1,0.2906
8,873,125,7,16,0,200,68,120,1,1,0.2906
7,864,500,8,9,0,200,37,100,1,1,0.2905
9,869,125,7,13,0,200,87,100,1,1,0.2904
6,870,250,6,14,1,200,100,120,1,1,0.2903
7,882,500,8,14,0,200,70,120,1,1,0.2902
9,862,250,5,11,0,200,36,100,1,1,0.2902
8,880,125,5,13,0,200,58,100,1,1,0.2902
10,864,250,7,4,0,200,36,80,1,1,0.2901
7,882,500,7,5,0,200,46,80,1,1,0.2901
7,877,125,6,3,0,200,10,80,1,1,0.2900
6,869,125,7,15,1,200,19,120,1,1,0.2898
9,873,500,5,17,0,200,12,120,1,1,0.2897
8,883,250,7,17,0,200,93,120,1,1,0.2897
7,880,500,5,15,0,200,92,120,1,1,0.2897
8,890,500,7,10,0,200,27,100,1,1,0.2896
7,868,125,7,11,0,200,80,100,1,1,0.2896
6,881,250,7,6,1,200,76,80,1,1,0.2895
10,885,125,6,9,0,200,21,100,1,1,0.2895
7,889,500,8,4,0,200,29,80,1,1,0.2894
10,888,250,5,6,0,200,59,80,1,1,0.2892
7,865,125,8,16,0,200,31,120,1,1,0.2890
6,861,250,8,12,1,200,93,100,1,1,0.2890
8,873,500,7,20,0,200,34,140,1,1,0.2890
7,874,125,8,15,0,200,34,120,1,1,0.2889
8,873,250,7,10,0,200,54,100,1,1,0.2888
11,877,250,5,13,0,200,7,100,1,1,0.2886
6,875,125,5,4,1,200,26,80,1,1,0.2885
8,889,125,6,5,0,200,34,80,1,1,0.2885
9,870,250,7,9,0,200,95,100,1,1,0.2884
7,877,125,5,9,0,200,75,100,1,1,0.2883
7,888,500,7,13,0,200,68,100,1,1,0.2881
9,889,125,5,11,0,200,35,100,1,1,0.2876
8,883,125,7,4,0,200,52,80,1,1,0.2875
7,877,125,5,4,0,200,23,80,1,1,0.2875
7,877,250,7,5,0,200,95,80,1,1,0.2871
10,869,250,6,10,0,200,48,100,1,1,0.2871
8,880,125,5,12,0,200,87,100,1,1,0.2870
11,872,250,7,2,0,200,7,80,1,1,0.2870
7,886,125,7,14,0,200,62,120,1,1,0.2869
9,890,500,7,16,0,200,42,120,1,1,0.2867
9,870,500,5,2,0,200,7,80,1,1,0.2865
7,862,125,8,12,0,200,17,100,1,1,0.2865
8,862,125,5,13,0,200,56,100,1,1,0.2863
11,881,250,8,13,0,200,13,100,1,1,0.2862
10,878,250,8,6,0,200,88,80,1,1,0.2861
6,864,250,5,17,1,200,68,120,1,1,0.2861
7,870,500,7,2,0,200,57,80,1,1,0.2859
10,884,250,6,13,0,200,74,100,1,1,0.2858
8,865,500,6,13,0,200,32,100,1,1,0.2858
6,863,125,6,2,1,200,6,80,1,1,0.2854
7,879,125,5,8,0,200,48,100,1,1,0.2854
10,883,250,8,12,0,200,48,100,1,1,0.2852
9,874,500,5,16,0,200,41,120,1,1,0.2850
7,879,500,6,5,0,200,68,80,1,1,0.2848
