SF,FQ,BW,CR,TP,IH,HS,PL,CL,RT,count,reward
10,873,125,6,17,0,200,26,120,1,1,0.2149
10,873,125,5,17,0,200,84,120,1,1,0.2129
12,883,250,7,11,0,200,48,100,1,1,0.2125
12,883,250,6,6,0,200,79,80,1,2,0.2091
10,867,125,8,17,0,200,60,120,1,1,0.2091
10,866,125,8,16,0,200,30,120,1,1,0.2065
11,877,500,7,17,0,200,40,120,1,1,0.2044
10,879,125,6,14,0,200,66,120,1,1,0.2040
11,870,125,5,13,0,200,65,100,1,1,0.2034
11,861,125,5,16,0,200,30,120,1,1,0.2028
10,866,125,5,16,0,200,71,120,1,1,0.2012
11,886,500,7,16,0,200,53,120,1,1,0.2011
10,868,125,6,14,0,200,60,120,1,1,0.2003
11,860,250,6,16,0,200,22,120,1,1,0.1997
12,886,250,8,6,0,200,65,80,1,2,0.1993
12,868,500,5,5,0,200,98,80,1,1,0.1984
12,879,500,5,4,0,200,77,80,1,1,0.1977
11,887,250,8,11,0,200,99,100,1,1,0.1969
12,885,125,5,16,0,200,39,120,1,2,0.1966
10,887,500,8,20,0,200,79,140,1,1,0.1942
12,879,250,5,17,0,200,77,120,1,1,0.1920
12,863,125,5,6,0,200,21,80,1,2,0.1869
12,887,125,6,8,0,200,67,100,1,1,0.1849
12,879,250,6,13,0,200,59,100,1,1,0.1839
12,881,250,7,14,0,200,70,120,1,2,0.1823
11,876,500,7,20,0,200,80,140,1,1,0.1821
12,882,500,6,12,0,200,82,100,1,1,0.1738
11,873,500,5,17,0,200,67,120,1,1,0.1732
12,866,125,5,15,0,200,86,120,1,1,0.1711
12,885,125,7,16,0,200,82,120,1,1,0.1709
11,868,500,8,17,0,200,67,120,1,1,0.1703
12,868,125,8,2,0,200,71,80,1,1,0.1603
12,860,500,5,16,0,200,99,120,1,1,0.1519
11,877,250,5,6,0,200,94,80,1,4,0.0000
9,870,125,8,17,0,200,100,120,1,4,0.0000
